"ibfn","NikeHost","2014-7-23","Materials","UK","327","NO"
"cap","AppleCompany","1921-3-20","Industrials","China","883","NO"
"tjr","BOSCHHost","1901-12-26","Financial","Russia","642","YES"
"agjznj","VoxCorporation","2020-11-6","Energy","China","909","YES"
"uplgm","VoxHost","2008-11-21","Consumer Cyclical","Russia","227","NO"
"mwwqsh","HuntingtonHost","1999-2-5","Financial","UK","600","NO"
"xwmk","AppleEnterprise","2009-13-8","CommunicationServices","Russia","167","NO"
"ncrx","AlalaneEmpire","1932-9-27","Semiconductors","Japan","464","NO"
"qfnwhz","MouseHost","1902-5-11","Industrials","Russia","275","NO"
"yrfc","BOSCHGalactic","1913-5-4","Technology","Japan","482","NO"
"myurtx","HospitalGalactic","1962-4-18","Healtcare","Italy","292","NO"
"rozzt","BOSCHHost","1971-6-23","Consumer Cyclical","Russia","317","NO"
"iomra","MouseGalactic","1991-10-5","Industrials","China","84","NO"
"yiobo","AlalaneHost","1983-11-9","Financial","France","582","YES"
"qmbsu","BOSCHCorporation","1918-10-1","Financial","China","50","NO"
"fglydd","BOSCHGalactic","2020-13-32","Consumer Cyclical","Italy","552","NO"
"icd","VirginInc","1904-2-9","Technology","France","758","YES"
"adckak","PapitaInc","1966-5-3","Semiconductors","USA","683","YES"
"xmw","PalantirCorporation","1996-4-12","Consumer Cyclical","Italy","187","YES"
"szozz","BurgerKingHost","2002-2-23","Financial","Japan","619","YES"
"pifd","MeuzauEmpire","1979-13-28","Semiconductors","China","340","YES"
"anypj","VirginCorporation","1948-9-17","CommunicationServices","USA","396","NO"
"hwhnnh","TeslaCompany","1904-7-20","Technology","USA","163","YES"
"hud","ReebolCompany","1944-10-4","Financial","Russia","82","NO"
"ldmqf","PapitaCompany","1901-11-18","Energy","Japan","389","YES"
"ytzizq","MarshalHolder","1946-3-16","CommunicationServices","UK","193","NO"
"sdfq","AdidasCorporation","1993-2-20","CommunicationServices","Russia","884","NO"
"mosqd","NikeEmpire","2011-13-29","Financial","Italy","149","NO"
"mucblj","KFCHost","1992-6-12","Materials","France","545","NO"
"rwqv","HPHolder","2017-6-14","Financial","UK","730","YES"
"xesm","NikeHost","1900-12-15","Energy","Germany","480","YES"
"tfskh","HuntingtonHolder","1963-9-2","CommunicationServices","Germany","262","NO"
"cmzmf","MindalEmpire","2013-7-1","Materials","Germany","299","YES"
"unnmf","VirginCorporation","1949-13-6","CommunicationServices","USA","521","YES"
"hvclue","AMDCorporation","1949-5-5","Consumer Cyclical","Italy","457","YES"
"xdcv","AppleEnterprise","1942-9-31","Consumer Cyclical","USA","538","YES"
"mlxz","NickelHost","1908-7-3","Technology","France","694","NO"
"xnub","AdidasHolder","1935-6-24","Consumer Cyclical","UK","200","NO"
"ifhzak","AMDHolder","1905-2-18","Materials","Italy","673","YES"
"jail","JuiceCompany","1952-11-24","CommunicationServices","UK","828","YES"
"rfda","MindalEnterprise","1983-13-3","Semiconductors","Russia","397","YES"
"xcmzgo","NickelCorporation","1962-10-5","Semiconductors","Japan","47","NO"
"owvjm","ToshibaEnterprise","2001-4-18","Industrials","Italy","286","YES"
"eeiaxl","TeslaCorporation","1920-11-2","Consumer Cyclical","China","308","NO"
"umzf","PapitaGalactic","1993-2-11","CommunicationServices","China","177","NO"
"jtmeiz","ToshibaCompany","1961-4-16","Industrials","USA","48","YES"
"clifd","AcerHolder","1904-11-11","Materials","Russia","60","NO"
"cvulwe","SamsungHost","1930-10-8","Energy","Russia","125","YES"
"flpb","LukoilEnterprise","1970-5-8","Financial","China","344","NO"
"xworlk","MeuzauCompany","2013-9-30","Technology","USA","268","YES"
"svy","OrangeInc","1989-8-30","Materials","Russia","889","YES"
"trjic","McDonaldsGalactic","1933-8-21","CommunicationServices","Japan","83","YES"
"majpfj","VoxCompany","1968-11-2","Financial","Germany","111","YES"
"csr","MaximGalactic","1953-8-30","Semiconductors","Russia","210","NO"
"tdipzj","MindalGalactic","1918-11-1","Semiconductors","France","957","YES"
"uvqw","MaximHost","2000-11-14","Technology","Russia","304","NO"
"rnx","AdidasCompany","1982-5-25","CommunicationServices","Germany","733","NO"
"eqi","AsusHost","2016-5-14","Healtcare","Japan","610","YES"
"asatfu","PalantirCorporation","2018-8-25","Materials","Italy","57","YES"
"zkcod","PalantirHolder","1918-8-20","Technology","France","620","NO"
"evsgls","AmazonEmpire","1957-5-5","Semiconductors","Russia","927","NO"
"cszxyh","MicrosoftEmpire","1928-7-6","Healtcare","France","353","YES"
"hwlhy","AlalaneEmpire","1981-10-5","Technology","Japan","204","YES"
"xrwul","MaximHost","1958-1-17","CommunicationServices","Russia","525","YES"
"tgnu","TeslaCompany","2003-3-13","Industrials","Russia","922","NO"
"hqf","AlalaneCompany","1982-11-1","Financial","Japan","297","NO"
"zil","AlalaneGalactic","1963-5-6","Energy","China","932","YES"
"gkluq","SimonEmpire","1993-1-16","Consumer Cyclical","China","171","YES"
"wis","NVIDIAHost","1980-6-32","Energy","France","783","NO"
"dtlati","LukoilCorporation","1959-9-20","CommunicationServices","Germany","62","NO"
"parkks","AdidasHolder","2018-2-15","Financial","Germany","901","NO"
"czzro","NVIDIAEmpire","1913-9-2","Healtcare","USA","128","NO"
"ddbe","AlalaneEnterprise","1984-7-17","Technology","USA","621","NO"
"fbxf","MirrowCorporation","1921-4-22","CommunicationServices","China","458","YES"
"fvb","TeslaCompany","1962-7-5","Technology","China","420","NO"
"eoa","MarshalCompany","1987-3-6","Industrials","USA","990","YES"
"wej","VirginEmpire","1990-5-4","CommunicationServices","Italy","598","NO"
"omj","AMDInc","1941-11-29","Industrials","Italy","198","NO"
"xais","SimonEmpire","2002-8-25","Industrials","Japan","232","YES"
"pvggsi","SberBankEmpire","1946-2-6","CommunicationServices","Italy","539","YES"
"bow","AMDCorporation","2011-10-16","Healtcare","China","81","YES"
"ndgsc","MindalCorporation","2001-1-16","CommunicationServices","France","37","NO"
"epcq","ToshibaInc","1982-4-15","Semiconductors","Germany","147","YES"
"jek","ReebolHolder","1980-12-21","Materials","Japan","732","NO"
"hpbuv","ToshibaEmpire","1915-6-6","Technology","Italy","54","YES"
"adhvoo","MarshalHolder","1907-3-3","Healtcare","Germany","613","NO"
"qtgxm","JuiceEnterprise","2005-6-13","Technology","Russia","508","NO"
"zed","MeuzauCorporation","1946-2-31","Consumer Cyclical","UK","668","YES"
"cekooh","SamsungEmpire","2004-2-12","Financial","Italy","537","NO"
"thc","KFCEnterprise","2012-12-18","Semiconductors","USA","504","NO"
"zepss","KFCEnterprise","2020-6-12","Healtcare","UK","390","NO"
"gbwb","MeuzauCompany","1900-10-32","Industrials","France","374","NO"
"rspdw","NVIDIAEnterprise","2003-13-7","Healtcare","USA","693","YES"
"atngp","MaximCorporation","1983-10-1","Technology","Russia","575","NO"
"zlkhzv","OrangeHolder","1942-5-21","Industrials","Japan","190","NO"
"ushzq","AsusCompany","1936-11-6","Healtcare","USA","681","NO"
"echat","MouseCompany","1946-7-18","Technology","UK","222","YES"
"uon","MaximCorporation","1962-5-28","Energy","Japan","926","NO"
"gaqy","JuiceEmpire","1964-8-31","Financial","Japan","647","NO"
"mnezl","PalantirGalactic","1995-12-29","CommunicationServices","France","722","NO"
"medyt","MarshalEmpire","1941-2-4","Materials","France","915","NO"
"pnxkl","BOSCHHolder","1906-6-30","Financial","Japan","451","NO"
"xgliyo","MouseEnterprise","1922-6-22","Consumer Cyclical","Italy","183","NO"
"efpb","MindalEmpire","1964-2-10","Energy","France","379","YES"
"ozfjr","NickelEmpire","2008-6-4","Financial","Russia","410","NO"
"vtvrey","SberBankEmpire","1964-3-20","Financial","USA","646","YES"
"igatet","VoxGalactic","1969-4-13","Financial","Germany","248","NO"
"vhjxug","MouseEnterprise","1997-12-5","Materials","Japan","360","YES"
"ijmv","JuiceCorporation","2000-3-13","CommunicationServices","UK","495","NO"
"wtwqoq","McDonaldsCorporation","1901-13-12","Materials","China","814","NO"
"sgjq","BOSCHEmpire","1920-7-14","Consumer Cyclical","Japan","254","NO"
"ofesox","HuntingtonEnterprise","2018-7-18","Financial","Italy","184","NO"
"mlvk","NVIDIAHost","1983-6-32","Technology","Germany","601","NO"
"upd","VoxEmpire","1914-3-24","Semiconductors","USA","216","NO"
"xkq","BurgerKingCompany","1907-12-24","CommunicationServices","UK","615","YES"
"hov","VoxGalactic","1919-6-13","Consumer Cyclical","USA","916","YES"
"jjnk","MindalInc","1968-9-4","Consumer Cyclical","USA","689","NO"
"uhxy","LukoilInc","2008-10-9","Consumer Cyclical","China","643","YES"
"udggf","NVIDIAEmpire","1963-4-32","Industrials","France","671","NO"
"cirm","VirginHost","1961-10-19","Materials","Italy","278","YES"
"gketrt","AlalaneCorporation","1962-13-22","CommunicationServices","Italy","624","NO"
"ujcar","PapitaEmpire","1925-2-21","CommunicationServices","Russia","586","NO"
"dnnhsc","MindalHolder","1924-13-26","Healtcare","Russia","359","YES"
"yzzqo","HospitalInc","1997-3-10","Industrials","Russia","974","NO"
"gvt","VirginHost","1986-2-5","Semiconductors","France","975","NO"
"ooq","MouseEmpire","1928-7-17","Industrials","China","727","NO"
"ggv","HospitalCorporation","1977-8-6","Technology","Italy","703","NO"
"dzw","TeslaInc","2005-9-29","Consumer Cyclical","Japan","649","YES"
"kdwv","HuntingtonInc","1942-7-1","Financial","Japan","499","YES"
"xtnvwo","NikeHolder","1957-6-6","Semiconductors","Germany","489","NO"
"kxorj","LukoilGalactic","1938-1-10","Industrials","Russia","332","NO"
"mlj","MaximEnterprise","1955-13-26","Semiconductors","Germany","963","YES"
"ept","BurgerKingHolder","1919-2-21","CommunicationServices","France","186","YES"
"kkhd","ToshibaCorporation","1998-6-11","Financial","Germany","431","YES"
"luo","SamsungHost","1907-10-8","CommunicationServices","France","599","NO"
"leuv","MeuzauGalactic","1974-11-1","Consumer Cyclical","Italy","792","YES"
"mudr","MarshalInc","1973-3-14","Industrials","Japan","155","YES"
"xpi","VirginCorporation","1935-12-31","CommunicationServices","USA","260","YES"
"lccx","TeslaEnterprise","1901-1-9","Financial","UK","540","YES"
"xffb","PalantirHost","2000-7-25","Materials","Germany","214","YES"
"sgbr","AsusEnterprise","2000-12-25","Financial","Germany","597","NO"
"hwgm","TeslaEmpire","1992-13-11","Financial","Germany","774","YES"
"ohh","KFCGalactic","2000-1-31","Financial","Italy","73","YES"
"cfz","AmazonGalactic","1955-1-20","Materials","China","240","NO"
"tjm","AcerCompany","1931-8-3","CommunicationServices","UK","777","YES"
"bpd","AppleCorporation","1926-2-30","Industrials","UK","718","YES"
"dqc","AdidasInc","1969-5-26","Industrials","China","127","NO"
"wjgqtn","LukoilCompany","1902-1-25","Energy","Italy","923","YES"
"knta","AMDHolder","2017-9-22","Consumer Cyclical","China","725","YES"
"wianne","AlalaneEmpire","1919-8-22","Semiconductors","China","199","NO"
"huu","AsusGalactic","2002-11-29","CommunicationServices","Russia","135","YES"
"eni","ToshibaHost","1997-2-30","Financial","USA","137","YES"
"hbou","MindalHolder","1970-2-22","Materials","China","743","YES"
"hpd","NVIDIAHost","1963-8-1","CommunicationServices","Italy","563","YES"
"etbz","MeuzauCompany","1964-5-29","Materials","Japan","355","YES"
"qphv","AsusCompany","1925-1-5","Energy","Japan","293","NO"
"atmy","NLTEnterprise","1903-3-26","Industrials","Japan","215","YES"
"daluet","MouseInc","1984-9-11","Technology","France","770","YES"
"crjjs","AdidasHolder","1994-10-1","Consumer Cyclical","UK","230","NO"
"tmkvzl","SamsungHost","1962-10-15","CommunicationServices","Russia","261","NO"
"ogj","AMDGalactic","2007-11-7","Healtcare","France","654","NO"
"kjozh","AMDEnterprise","1907-10-5","Industrials","Germany","794","YES"
"jkco","JuiceEnterprise","1976-6-21","Materials","Germany","986","YES"
"fbqrz","KFCGalactic","1953-5-13","Consumer Cyclical","Germany","851","NO"
"wkgf","HospitalHolder","1959-9-8","Materials","Italy","113","YES"
"egrt","HospitalHolder","1980-5-26","Materials","Japan","987","YES"
"nsvs","BurgerKingEnterprise","2017-2-15","CommunicationServices","Italy","921","YES"
"pzhwvp","NickelCorporation","2015-5-3","CommunicationServices","France","960","YES"
"aevvz","PapitaHolder","1976-3-3","Materials","France","100","NO"
"fxvku","JuiceHolder","1946-11-21","Semiconductors","China","861","NO"
"oksxkx","McDonaldsEmpire","2014-5-21","Energy","China","991","YES"
"wtrr","MindalInc","2016-1-21","Healtcare","USA","383","YES"
"qyhm","MirrowHolder","1909-8-17","Consumer Cyclical","USA","370","NO"
"rtyyvz","MouseCompany","1924-7-32","CommunicationServices","France","852","YES"
"jtryo","OrangeHolder","1992-8-16","Healtcare","Germany","641","NO"
"atc","NickelEmpire","1937-2-31","Materials","France","185","NO"
"bzv","MouseHost","1982-4-16","Industrials","UK","159","YES"
"pbpwy","NVIDIAEmpire","1905-11-17","Energy","Russia","581","YES"
"xni","JuiceGalactic","1920-6-24","Technology","UK","318","YES"
"ges","VirginHolder","1968-2-19","Consumer Cyclical","Germany","885","YES"
"qxroft","VirginGalactic","1930-11-21","Industrials","Italy","454","NO"
"gzldqy","KFCCompany","1987-10-11","Healtcare","Russia","776","YES"
"tmapzw","MaximCompany","2018-9-29","Consumer Cyclical","Russia","500","NO"
"sohlv","ToshibaGalactic","1913-5-8","Energy","Japan","85","YES"
"qhjdj","ReebolCorporation","2018-2-32","Energy","Germany","94","NO"
"hezlt","AMDHost","1935-2-17","Financial","France","22","YES"
"buwpl","HospitalCorporation","1951-3-27","Consumer Cyclical","Germany","63","NO"
"phapm","LukoilCompany","1922-10-15","CommunicationServices","Japan","793","NO"
"lfh","AppleHolder","2001-6-8","CommunicationServices","USA","466","NO"
"wvbdvp","MirrowHolder","1987-10-9","Industrials","Germany","387","NO"
"jui","KFCInc","1979-2-17","Consumer Cyclical","UK","104","YES"
"bvgyd","MindalHolder","1901-8-21","Consumer Cyclical","China","357","YES"
"jtvwne","MirrowEnterprise","1932-5-13","Consumer Cyclical","UK","7","YES"
"wnz","NickelGalactic","2001-6-27","Consumer Cyclical","Japan","328","YES"
"jardp","NLTHolder","2016-11-3","Consumer Cyclical","Germany","122","YES"
"xdrh","SimonEmpire","2015-3-15","Semiconductors","USA","23","YES"
"lrrab","OrangeHolder","1901-7-2","Semiconductors","Japan","365","YES"
"qesvf","MouseInc","1980-6-22","Industrials","China","329","NO"
"ghsjg","BurgerKingHost","1910-10-31","Healtcare","Russia","429","NO"
"rqx","MaximEnterprise","2002-7-15","Healtcare","USA","678","YES"
"uolw","HospitalHost","1927-13-27","Industrials","Italy","862","YES"
"tlzbfh","AdidasCompany","2021-3-19","CommunicationServices","USA","106","YES"
"pda","AdidasCompany","1949-2-12","Semiconductors","Italy","524","YES"
"mmba","VoxEmpire","1927-13-7","Materials","USA","426","NO"
"mohsu","MirrowHolder","1967-1-23","CommunicationServices","Russia","837","YES"
"ntaqud","AlalaneGalactic","1936-2-32","Materials","Germany","935","YES"
"bpwv","VoxGalactic","1912-6-25","Semiconductors","Italy","872","YES"
"bhqxk","AppleHolder","2007-5-22","Technology","Russia","352","YES"
"haql","McDonaldsEnterprise","1992-11-8","Energy","Germany","903","NO"
"eodokt","PalantirInc","1902-12-9","Financial","UK","950","YES"
"dblc","BurgerKingCorporation","1917-9-30","CommunicationServices","Germany","325","YES"
"hqhot","AcerGalactic","1913-1-25","Financial","Italy","608","YES"
"nngasi","TeslaHost","1919-9-24","Consumer Cyclical","UK","625","NO"
"pasch","NLTCompany","1906-13-7","Industrials","Germany","944","NO"
"yyc","AdidasCompany","1959-1-21","CommunicationServices","Germany","333","YES"
"stusty","MeuzauHolder","1954-5-17","Materials","Germany","380","NO"
"gmra","NLTCompany","1970-5-23","CommunicationServices","Italy","941","YES"
"pqu","NVIDIACorporation","1987-9-15","Consumer Cyclical","France","478","NO"
"rkmu","SimonInc","2005-13-10","Industrials","USA","734","NO"
"pob","MaximEmpire","1906-5-14","Industrials","Germany","771","YES"
"rac","OrangeGalactic","1928-12-22","Semiconductors","UK","841","YES"
"xlhoh","NikeEnterprise","2002-12-9","Energy","China","403","YES"
"wbhvc","LukoilHolder","2004-12-31","Materials","USA","978","YES"
"qjacoh","HuntingtonGalactic","1972-13-4","Energy","Germany","657","YES"
"mdeinc","KFCEnterprise","1904-3-20","Semiconductors","China","152","NO"
"skemfy","LukoilCompany","1940-9-30","Technology","China","795","NO"
"dsynx","MouseInc","1969-4-13","Technology","France","750","NO"
"fyfmxd","MeuzauGalactic","1993-9-10","Semiconductors","Italy","134","YES"
"cfai","MaximHost","2001-10-22","Semiconductors","Italy","946","YES"
"jdm","PalantirCompany","2017-13-24","Materials","Germany","38","YES"
"ubqq","JuiceHolder","1972-12-20","Consumer Cyclical","Japan","243","NO"
"mjwle","ToshibaEnterprise","1931-3-12","Financial","UK","241","YES"
"dyuds","MindalEmpire","1918-11-17","Financial","UK","191","NO"
"znssl","AmazonHolder","1970-3-25","Technology","UK","11","NO"
"kosgod","HPEnterprise","1970-3-4","Technology","Germany","118","YES"
"jokxa","MarshalEmpire","1953-5-26","Energy","Japan","820","YES"
"vbjvg","SberBankHost","2000-11-4","Consumer Cyclical","China","351","YES"
"jay","AdidasCorporation","1950-3-25","Materials","China","32","NO"
"xgxa","OrangeHost","1910-8-2","Materials","Japan","806","NO"
"pmsl","AppleHolder","1959-10-11","Materials","China","123","YES"
"kexequ","PapitaEmpire","2021-2-23","Industrials","Japan","233","NO"
"mpcov","JuiceEmpire","1904-2-4","Materials","Russia","535","NO"
"xji","SamsungCompany","1903-11-26","Healtcare","USA","512","NO"
"hpjj","VirginEmpire","1916-1-11","Materials","France","320","YES"
"pfwkft","AlalaneGalactic","1940-13-24","Semiconductors","Russia","973","YES"
"hsapg","AsusEnterprise","1933-5-2","Materials","Italy","367","YES"
"wsvbd","HPEnterprise","1939-5-18","Consumer Cyclical","France","799","YES"
"wce","MeuzauHost","2018-12-15","Industrials","Russia","910","NO"
"xgl","NickelEmpire","1928-4-21","Financial","Japan","780","YES"
"ppykkc","VoxInc","1991-1-22","Materials","UK","132","NO"
"lghg","SimonHost","1949-5-10","Materials","China","728","YES"
"nlgl","TeslaEnterprise","1948-2-21","Healtcare","Italy","242","NO"
"stroqs","TeslaEnterprise","1959-1-23","Materials","Japan","823","NO"
"dwufdn","TeslaCompany","1961-9-12","Healtcare","USA","709","NO"
"yrfgxi","AcerInc","1973-13-26","Healtcare","Japan","515","NO"
"ugohdx","NVIDIAEmpire","2007-12-16","Technology","USA","832","YES"
"nlez","ToshibaCorporation","2013-12-27","Technology","France","75","NO"
"zeef","MaximCompany","1910-7-30","Consumer Cyclical","Italy","900","YES"
"gspijf","KFCEnterprise","1963-4-2","Consumer Cyclical","Russia","565","YES"
"qth","NickelHost","1927-1-29","Materials","France","943","NO"
"iwkj","MeuzauGalactic","1939-6-8","Technology","Japan","640","YES"
"hgxp","MirrowEmpire","2009-6-4","Semiconductors","Italy","781","YES"
"ljnbm","HPInc","1959-1-20","Energy","Japan","816","YES"
"pgipy","SamsungGalactic","2005-7-8","Consumer Cyclical","Russia","423","YES"
"sgwjhy","MirrowCorporation","1973-4-3","Financial","China","269","YES"
"cvxo","AsusHost","2001-8-6","CommunicationServices","China","435","NO"
"fcpnox","NVIDIAGalactic","1973-5-18","Financial","Italy","19","NO"
"wpu","NikeHost","1930-7-14","Financial","USA","252","YES"
"bdyko","AmazonCompany","1900-5-7","Industrials","China","460","NO"
"jdykp","AsusCompany","1936-8-11","Materials","USA","942","YES"
"dut","AlalaneCorporation","1918-13-3","Healtcare","Italy","59","YES"
"usd","BOSCHHost","1943-2-28","Energy","UK","316","NO"
"yax","AmazonEmpire","1979-7-23","CommunicationServices","China","993","YES"
"tebwp","HospitalInc","1963-10-12","Materials","UK","720","YES"
"nkek","VirginCompany","1976-7-1","CommunicationServices","France","21","YES"
"fyh","MirrowInc","1913-9-12","Industrials","USA","675","YES"
"sucnqi","AppleCompany","1925-10-10","Consumer Cyclical","UK","564","YES"
"icz","JuiceCompany","1914-10-20","Semiconductors","Italy","924","YES"
"bbdv","AdidasHost","2006-6-26","Materials","USA","633","NO"
"erjo","MeuzauGalactic","1912-10-14","Semiconductors","China","938","NO"
"jbav","MeuzauCompany","1995-2-4","Industrials","China","485","YES"
"fxl","KFCCompany","1909-10-18","Materials","Japan","345","YES"
"wdsn","TeslaHolder","1909-13-10","Consumer Cyclical","Italy","568","NO"
"vvdffv","NickelEnterprise","1915-2-31","Technology","France","765","NO"
"bzldvr","JuiceCompany","2009-7-32","Consumer Cyclical","China","741","NO"
"fwewq","PalantirCompany","2020-5-26","Industrials","Italy","593","NO"
"tkkqrq","SamsungInc","1992-2-13","Consumer Cyclical","UK","856","YES"
"djdk","MouseCorporation","2019-3-12","Energy","China","330","NO"
"xvmcxk","HPGalactic","2012-10-28","Materials","UK","86","YES"
"gzkrj","AsusInc","1979-10-2","Consumer Cyclical","France","824","YES"
"cdwa","NLTCompany","1981-2-3","Materials","Russia","448","NO"
"ufzn","BOSCHEmpire","1927-1-23","CommunicationServices","France","392","NO"
"wdfwd","MouseGalactic","1931-2-9","Materials","France","726","NO"
"lnp","OrangeInc","2003-7-10","Semiconductors","France","731","NO"
"kdfrm","KFCHolder","1989-7-13","Consumer Cyclical","Japan","356","NO"
"kdgvzz","HPInc","1902-10-19","Energy","Japan","882","YES"
"who","ToshibaHolder","1932-9-18","Energy","USA","656","NO"
"kywulj","HuntingtonGalactic","1986-3-25","Materials","Russia","319","NO"
"owl","MeuzauEmpire","1979-11-6","Industrials","China","322","NO"
"smtkc","BOSCHCompany","1911-3-1","Consumer Cyclical","Germany","244","NO"
"biaxvb","MirrowInc","2004-8-8","Industrials","UK","213","NO"
"lwkd","AlalaneGalactic","1907-13-9","Materials","Russia","49","YES"
"fpzr","NickelInc","2008-5-7","Semiconductors","China","688","YES"
"ctdwc","AdidasHost","1983-9-24","Semiconductors","Russia","713","NO"
"txk","TeslaCompany","1977-11-8","Materials","France","417","NO"
"egggv","TeslaInc","1947-13-16","Consumer Cyclical","Japan","305","YES"
"vbknim","AdidasEmpire","1909-10-12","Healtcare","Germany","541","NO"
"vtr","HPCorporation","1974-12-32","CommunicationServices","UK","41","NO"
"otrv","PapitaCompany","1909-5-4","CommunicationServices","Japan","492","NO"
"qcn","BurgerKingGalactic","2014-2-15","Energy","Germany","284","NO"
"emcs","AmazonInc","2011-6-12","Healtcare","Italy","887","NO"
"uhbcd","NLTCompany","1949-2-15","Healtcare","USA","103","NO"
"fvyzh","PapitaCorporation","2017-11-5","Energy","China","235","NO"
"bped","MouseCorporation","1919-11-28","CommunicationServices","France","866","YES"
"xbs","AMDEmpire","1954-12-7","Materials","France","15","NO"
"eacq","AMDCorporation","1959-6-18","CommunicationServices","USA","805","YES"
"cyrx","TeslaEmpire","2008-4-16","Financial","China","819","YES"
"pql","PalantirCompany","1959-9-28","Energy","China","995","YES"
"drq","SberBankCompany","2003-7-9","CommunicationServices","Italy","556","NO"
"fffiq","NVIDIAHost","1952-7-7","CommunicationServices","Japan","400","NO"
"tgd","NikeCorporation","1922-2-12","Healtcare","Japan","472","YES"
"hfmej","MeuzauCorporation","1967-12-13","Energy","Russia","473","NO"
"xesz","HuntingtonInc","1977-1-8","Healtcare","China","953","NO"
"xgu","BurgerKingHost","1927-9-24","Materials","China","666","YES"
"wrlz","AlalaneEnterprise","1989-3-27","Technology","Japan","513","YES"
"xuspgc","AMDEmpire","1946-6-7","Consumer Cyclical","France","406","YES"
"gykzeo","HPCompany","1923-8-24","Materials","USA","558","NO"
"hhzyc","MarshalHolder","1993-8-9","Semiconductors","Russia","509","YES"
"esfm","MarshalHost","1935-8-2","Financial","China","908","YES"
"wiiuu","SberBankInc","1947-1-16","Financial","Germany","651","NO"
"eudlkc","MeuzauCompany","2020-13-14","Semiconductors","France","548","NO"
